timestamp,frame_id,actual_fps,mean_r,mean_g,mean_b,head_pitch,head_yaw,head_roll,motion_flag
286013.508321,1981,78.65,142.2175,110.9222,109.221,175.01,-3.81,-3.79,False
286013.5395021,1982,79.11,142.5482,111.5243,109.8364,175.03,-4.01,-3.74,False
286013.5395021,1983,79.11,141.5163,110.7273,109.1428,174.99,-4.13,-3.7,False
286013.5712786,1984,78.8,141.4436,110.6616,109.0792,175.07,-3.94,-3.73,False
286013.5712786,1985,78.8,141.3329,110.6104,109.0355,175.07,-3.86,-3.76,False
286013.6044839,1986,72.28,141.0216,110.4405,108.8255,175.08,-3.68,-3.87,False
286013.6044839,1987,78.52,141.0692,110.3694,108.72,175.09,-3.57,-3.94,False
286013.6044839,1988,78.52,141.053,110.364,108.7113,175.09,-3.53,-3.98,False
286013.6348066,1989,79.0,141.1908,110.5441,108.8015,175.14,-3.38,-4.05,False
286013.6348066,1990,79.0,141.1538,110.4738,108.7055,175.15,-3.25,-4.07,False
286013.6676165,1991,72.52,141.2242,110.6605,108.9955,175.02,-3.66,-4.14,False
286013.6676165,1992,72.52,141.1686,110.6067,108.9795,174.97,-3.85,-4.18,False
286013.6676165,1993,82.28,141.2052,110.62,108.9946,174.93,-3.95,-4.18,False
286013.6676165,1994,82.28,141.3449,110.8015,109.2216,174.91,-3.99,-4.19,False
286013.7151379,1995,72.5,141.4093,110.8561,109.2156,174.61,-4.09,-4.26,False
286013.7151379,1996,78.84,141.4993,111.0286,109.5729,174.48,-4.22,-4.29,False
286013.7470441,1997,72.54,141.9705,111.1696,109.7762,174.28,-4.53,-4.31,False
286013.7470441,1998,78.84,142.961,111.8836,110.356,174.13,-4.73,-4.33,False
286013.7797956,1999,72.39,143.0553,111.869,110.2951,174.18,-4.78,-4.36,False
286013.7797956,2000,72.39,142.7977,111.5999,109.9856,174.23,-4.8,-4.37,False
286013.7797956,2001,78.88,142.7848,111.6112,110.0286,174.27,-4.77,-4.38,False
286013.8112543,2002,72.67,142.304,111.1615,109.2025,174.74,-4.75,-4.42,False
286013.8112543,2003,78.81,142.3642,111.2648,109.357,175.0,-4.83,-4.43,False
286013.8440985,2004,72.36,141.9751,110.8223,108.8702,175.65,-4.41,-4.38,False
286013.8440985,2005,72.36,142.0779,110.9054,108.9836,175.57,-4.43,-4.38,False
286013.8440985,2006,78.68,141.9701,110.9055,109.0612,175.56,-4.44,-4.38,False
286013.8750419,2007,72.58,142.4766,111.1428,109.2539,176.78,-4.4,-4.39,False
286013.8750419,2008,79.08,142.5163,111.1909,109.342,177.09,-4.49,-4.36,False
286013.9070604,2009,72.73,143.0224,111.5562,109.85,178.38,-3.35,-4.42,False
286013.9070604,2010,72.73,142.3193,110.8991,109.2458,178.84,-2.89,-4.38,False
286013.9070604,2011,78.9,142.2522,110.8265,109.1767,178.94,-2.74,-4.35,False
286013.9392677,2012,72.54,142.7909,111.1911,109.5991,179.75,-2.72,-4.38,False
286013.9392677,2013,78.81,143.2436,111.845,110.4327,179.89,-2.73,-4.37,False
286013.9712109,2014,72.51,142.4831,111.1157,109.6739,-179.43,-1.98,-4.56,False
286013.9712109,2015,79.08,142.2981,110.9397,109.4976,-179.53,-1.92,-4.6,False
286013.9712109,2016,79.08,142.2956,110.9266,109.5266,-179.51,-1.81,-4.63,False
286014.0034288,2017,72.69,143.4872,111.934,110.3273,-179.36,-1.8,-4.53,False
286014.0034288,2018,78.67,143.2217,111.8242,110.3338,-179.43,-1.86,-4.51,False
286014.0355885,2019,72.36,143.0543,111.4741,110.055,-179.26,-1.17,-4.65,False
286014.0355885,2020,78.81,142.6218,111.1691,109.77,-179.44,-1.12,-4.69,False
286014.0355885,2021,78.81,142.4103,111.0838,109.7194,-179.55,-1.09,-4.72,False
286014.0673914,2022,72.54,142.6245,111.1892,109.9432,-179.38,-0.27,-4.7,False
286014.0673914,2023,72.54,142.6523,111.2018,109.9386,-179.14,0.07,-4.62,False
286014.0673914,2024,82.33,142.658,111.2173,109.9577,-179.04,0.25,-4.59,False
286014.1149661,2025,72.53,142.5108,111.4673,110.1118,-179.03,0.52,-4.59,False
286014.1149661,2026,78.82,142.3404,111.2642,109.8784,-178.97,0.65,-4.61,False
286014.1149661,2027,78.82,142.2902,111.2187,109.8212,-178.94,0.69,-4.62,False
286014.1479022,2028,78.78,142.4212,111.0199,109.6555,-178.9,1.03,-4.59,False
286014.1479022,2029,78.78,142.3552,110.9293,109.5552,-178.86,1.22,-4.55,False
286014.1796494,2030,72.53,142.9743,111.4832,109.867,-179.01,1.53,-4.58,False
286014.1796494,2031,78.72,143.4397,111.8817,110.2839,-179.11,1.6,-4.6,False
286014.2111738,2032,72.51,143.9387,112.1666,110.6972,-179.27,2.09,-4.58,False
286014.2111738,2033,79.0,143.9651,112.2089,110.7354,-179.5,2.39,-4.58,False
286014.2437887,2034,72.56,144.1948,112.4412,110.8475,179.96,2.58,-4.54,False
286014.2437887,2035,72.56,143.7148,111.8536,110.1364,179.51,2.67,-4.5,False
286014.2437887,2036,78.64,143.8289,111.9402,110.2192,179.28,2.72,-4.48,False
286014.2756364,2037,72.39,142.8028,111.0813,109.5569,179.62,3.18,-4.45,False
286014.2756364,2038,78.68,142.7488,111.0189,109.4287,179.63,3.48,-4.48,False
286014.3083924,2039,72.26,142.8637,111.0075,109.2297,179.69,4.31,-4.47,False
286014.3083924,2040,72.26,143.1801,111.2247,109.442,179.46,4.54,-4.56,False
286014.3083924,2041,78.56,142.1243,110.4487,108.7936,179.34,4.63,-4.59,False
286014.3410363,2042,72.18,142.3367,110.5333,108.9318,178.59,4.69,-4.77,False
286014.3410363,2043,78.42,142.4778,110.7438,109.1673,178.23,4.7,-4.86,False
286014.3709569,2044,72.55,141.0158,109.8901,108.2857,178.62,4.9,-5.11,False
286014.3709569,2045,72.55,141.2546,110.0684,108.4324,178.75,5.07,-5.26,False
286014.3709569,2046,78.91,141.3379,110.0905,108.4372,178.89,5.12,-5.31,False
286014.4044054,2047,72.32,141.9516,110.8736,109.3332,179.2,5.4,-5.6,False
286014.4044054,2048,78.63,141.1887,110.2061,108.7202,179.31,5.57,-5.77,False
286014.4354055,2049,72.53,141.7648,110.6822,109.2181,179.28,5.91,-6.06,False
286014.4354055,2050,72.53,141.2796,110.4168,109.0313,179.18,6.06,-6.18,False
286014.4694312,2051,72.13,141.5685,110.7779,109.256,179.08,6.09,-6.41,False
286014.4694312,2052,72.13,141.732,110.8192,109.2187,179.06,6.16,-6.55,False
286014.4694312,2053,72.13,141.3251,110.6079,109.0946,179.01,6.15,-6.62,False
286014.4694312,2054,81.81,141.34,110.6556,109.1675,178.98,6.13,-6.66,False
286014.5163098,2055,72.26,141.5942,110.8456,109.6091,178.67,6.36,-6.9,False
286014.5163098,2056,72.26,141.5884,110.8654,109.6301,178.42,6.52,-7.02,False
286014.5480747,2057,72.47,142.1137,111.2045,109.8871,178.0,6.76,-7.23,False
286014.5480747,2058,72.47,141.7748,110.9925,109.6981,177.75,6.82,-7.35,False
286014.5791587,2059,72.59,142.1547,111.1682,110.1699,177.46,6.93,-7.53,False
286014.5791587,2060,72.59,142.164,111.2041,110.2117,177.26,6.93,-7.63,False
286014.6109548,2061,72.54,141.8381,110.881,109.9041,177.42,7.06,-7.64,False
286014.6109548,2062,72.54,142.0542,111.0432,110.0504,177.29,6.78,-7.64,False
286014.6438847,2063,72.48,142.3703,111.5773,110.5837,176.86,6.29,-7.49,False
286014.6438847,2064,72.48,142.3445,111.5604,110.5181,176.81,6.24,-7.39,False
286014.6438847,2065,72.48,142.0758,111.2422,110.1384,176.83,6.25,-7.32,False
286014.6756115,2066,72.5,142.7819,112.1862,111.3098,176.95,6.09,-7.09,False
286014.6756115,2067,72.5,142.6206,111.9477,110.9598,176.83,6.01,-6.98,False
286014.7077654,2068,72.61,142.7389,112.0265,110.6298,176.51,5.51,-6.71,False
286014.7077654,2069,72.61,142.8488,112.1137,110.7034,176.5,5.41,-6.59,False
286014.7077654,2070,72.61,142.6745,111.8707,110.3828,176.5,5.34,-6.53,False
286014.7396691,2071,72.75,143.2815,112.3296,111.146,176.47,4.61,-6.47,False
286014.7396691,2072,72.75,143.3023,112.2636,111.0067,176.43,4.19,-6.47,False
286014.7713587,2073,72.43,143.7112,112.6432,111.4741,176.38,4.16,-6.37,False
286014.7713587,2074,72.43,143.3881,112.2973,111.0476,176.41,4.25,-6.33,False
286014.8032035,2075,67.09,143.5771,112.8424,111.5927,176.32,3.72,-6.09,False
286014.8032035,2076,72.72,143.4337,112.6418,111.3175,176.37,3.55,-5.99,False
286014.8032035,2077,72.72,143.3101,112.4821,111.1207,176.43,3.47,-5.95,False
286014.8353734,2078,72.51,143.521,112.6916,111.1781,176.51,3.02,-5.87,False
286014.8353734,2079,72.51,143.6033,112.7757,111.2714,176.51,2.96,-5.92,False
286014.8672205,2080,72.9,143.4791,112.7547,111.3336,176.5,3.1,-5.96,False
286014.8672205,2081,72.9,143.4638,112.7233,111.2769,176.45,3.04,-5.91,False
286014.8672205,2082,72.9,143.4146,112.6932,111.2337,176.41,2.94,-5.87,False
286014.9149456,2083,65.09,143.3787,112.6784,111.3293,176.22,2.37,-5.74,False
286014.9149456,2084,72.75,143.3973,112.7343,111.3975,176.1,2.14,-5.67,False
286014.949009,2085,67.02,143.2393,112.8189,111.415,175.9,1.4,-5.55,False
286014.949009,2086,72.33,143.0108,112.7185,111.3904,175.74,1.01,-5.48,False
286014.9802098,2087,67.11,142.8137,112.4748,111.1531,175.48,0.13,-5.29,False
286014.9802098,2088,72.31,143.944,113.362,111.9366,175.36,-0.12,-5.21,False
286015.0128922,2089,66.86,144.1197,113.4931,112.0692,175.23,-0.63,-5.1,False
286015.0128922,2090,72.15,144.0965,113.4198,111.97,175.15,-0.99,-5.01,False
286015.0128922,2091,72.15,144.1585,113.4835,112.05,175.09,-1.22,-4.96,False
286015.0431033,2092,72.64,144.018,113.1674,111.8844,175.05,-1.93,-4.77,False
286015.0431033,2093,72.64,143.6877,112.8501,111.5827,175.06,-2.26,-4.64,False
286015.0749858,2094,67.27,143.6449,112.852,111.6213,175.18,-2.32,-4.47,False
286015.0749858,2095,72.61,144.7746,113.7107,112.3787,175.25,-2.47,-4.4,False
286015.1093289,2096,66.86,144.2286,113.4077,111.9987,175.35,-2.86,-4.13,False
286015.1093289,2097,72.22,144.6278,113.7886,112.4112,175.39,-3.41,-4.04,False
286015.1400961,2098,67.08,144.2842,113.7383,112.4848,175.48,-4.35,-3.92,False
286015.1400961,2099,67.08,144.205,113.6729,112.4264,175.49,-4.7,-3.85,False
286015.1715938,2100,67.14,144.2359,113.4699,112.1867,175.54,-4.84,-3.67,False
286015.1715938,2101,67.14,144.6713,114.0461,112.911,175.46,-4.87,-3.68,False
286015.1715938,2102,72.46,144.6745,114.0922,112.9968,175.41,-5.0,-3.71,False
286015.2031632,2103,67.16,144.8614,114.1377,112.85,175.44,-4.34,-3.59,False
286015.2031632,2104,72.51,144.8081,114.1125,112.8771,175.32,-4.8,-3.65,False
286015.2354328,2105,67.09,144.5238,113.7727,112.287,175.16,-5.07,-3.65,False
286015.2354328,2106,67.09,144.9562,114.1203,112.7143,174.99,-5.67,-3.67,False
286015.2680244,2107,67.03,144.3094,113.4983,112.1042,175.02,-5.42,-3.76,False
286015.2680244,2108,67.03,144.8383,113.844,112.4545,174.97,-5.38,-3.87,False
286015.2680244,2109,72.35,145.303,114.2903,112.9491,174.92,-5.28,-3.92,False
286015.3149981,2110,64.76,143.7936,113.0586,112.0059,174.56,-4.02,-4.0,False
286015.3149981,2111,64.76,143.8122,113.016,112.0233,174.43,-4.29,-4.06,False
286015.3149981,2112,72.49,144.4442,113.6786,112.7704,174.33,-4.59,-4.08,False
286015.3476221,2113,67.02,144.1681,113.2353,112.2253,174.17,-2.84,-4.16,False
286015.3476221,2114,72.75,144.2331,113.2409,112.1785,174.15,-3.15,-4.15,False
286015.3801703,2115,67.26,144.3935,113.0591,111.9571,174.34,-1.7,-4.0,False
286015.3801703,2116,72.51,144.6317,113.147,112.0134,174.57,-1.31,-4.0,False
286015.4110083,2117,67.32,143.8001,112.8226,111.7071,174.27,-1.91,-3.91,False
286015.4110083,2118,72.84,144.1659,112.9107,111.6425,173.96,-2.52,-3.92,False
286015.4110083,2119,72.84,144.1935,112.8881,111.6422,173.82,-2.95,-3.9,False
286015.4435141,2120,67.34,143.3223,112.6028,111.26,173.92,-2.32,-3.82,False
286015.4435141,2121,72.43,143.5187,112.8669,111.6404,173.8,-1.83,-3.97,False
286015.4767139,2122,66.88,142.9412,112.2556,111.0667,173.74,-2.1,-4.22,False
286015.4767139,2123,72.19,142.7876,112.1136,110.8926,173.7,-2.14,-4.39,False
286015.5075024,2124,67.05,143.021,112.2921,110.9608,173.73,-1.3,-4.58,False
286015.5075024,2125,72.83,143.0234,112.3066,111.0094,173.73,-1.2,-4.61,False
286015.5393723,2126,67.44,142.8191,112.1101,110.6985,173.75,-0.73,-4.66,False
286015.5393723,2127,72.63,142.9904,112.3387,110.9937,173.74,-0.42,-4.71,False
286015.5393723,2128,72.63,142.924,112.2632,110.9044,173.73,-0.21,-4.74,False
286015.5717328,2129,72.47,143.1396,112.3565,111.147,173.64,-0.31,-4.93,False
286015.5717328,2130,72.47,143.3388,112.4918,111.2791,173.65,-0.32,-5.04,False
286015.6036478,2131,67.12,142.1244,111.6201,110.5358,173.58,-0.09,-5.17,False
286015.6036478,2132,72.41,142.0768,111.5595,110.5,173.55,0.1,-5.25,False
286015.6352558,2133,67.12,142.8689,112.0375,110.7664,173.58,0.08,-5.27,False
286015.6352558,2134,72.53,142.7065,111.9873,110.8501,173.59,0.06,-5.3,False
286015.6352558,2135,72.53,142.6118,111.8678,110.7078,173.6,0.05,-5.31,False
286015.6670867,2136,72.67,142.4191,111.7741,110.7371,173.53,0.07,-5.27,False
286015.6670867,2137,72.67,142.504,111.8823,110.8878,173.51,0.18,-5.25,False
286015.6670867,2138,72.67,142.319,111.6075,110.5509,173.47,0.2,-5.24,False
286015.7150426,2139,72.49,142.1328,111.3046,110.0416,173.55,-0.18,-5.12,False
286015.7150426,2140,72.49,142.0929,111.3218,110.062,173.57,-0.32,-5.1,False
286015.7150426,2141,72.49,142.0934,111.338,110.0888,173.6,-0.4,-5.07,False
286015.7475548,2142,72.51,142.1419,111.3367,110.1318,173.68,-1.17,-5.01,False
286015.7475548,2143,72.51,142.1095,111.2525,110.0158,173.79,-1.29,-5.02,False
286015.7793741,2144,72.64,141.4637,110.9636,109.4126,173.77,-1.07,-5.09,False
286015.7793741,2145,72.64,142.4108,111.6697,110.0348,174.24,-0.88,-5.13,False
286015.7793741,2146,78.73,142.3964,111.7045,110.1056,174.43,-0.69,-5.13,False
286015.8120486,2147,72.31,142.2802,111.6446,110.0553,174.44,-1.08,-5.07,False
286015.8120486,2148,72.31,142.2801,111.6776,110.099,174.49,-1.32,-5.02,False
286015.8446382,2149,72.3,142.1572,111.3168,109.5662,174.6,-1.29,-4.86,False
286015.8446382,2150,72.3,141.7602,111.1097,109.3824,174.52,-1.13,-4.83,False
286015.8786018,2151,72.16,141.9762,111.2065,109.4027,174.4,-1.31,-4.76,False
286015.8786018,2152,72.16,142.0014,111.2245,109.4281,174.43,-1.45,-4.71,False
286015.9074037,2153,72.52,141.8277,110.9718,109.1895,174.51,-2.1,-4.8,False
286015.9074037,2154,72.52,141.8905,111.0301,109.2092,174.45,-2.08,-4.82,False
286015.939758,2155,72.43,142.1349,110.9993,109.3322,174.42,-2.5,-4.83,False
286015.939758,2156,72.43,141.9416,110.7703,109.038,174.34,-2.6,-4.8,False
286015.9715108,2157,67.11,142.2901,111.1081,109.7426,174.43,-2.83,-4.78,False
286015.9715108,2158,72.54,142.2442,111.1107,109.7471,174.44,-2.99,-4.77,False
286015.9715108,2159,72.54,141.9601,110.9037,109.5491,174.45,-3.03,-4.77,False
286016.0036278,2160,72.5,142.1042,110.9968,109.5712,174.39,-2.83,-4.83,False
286016.0036278,2161,72.5,142.0779,110.9764,109.5556,174.34,-2.71,-4.86,False
286016.0360443,2162,72.36,141.8496,111.01,109.4811,174.41,-2.68,-4.82,False
286016.0360443,2163,72.36,142.7586,111.58,109.9073,174.43,-2.6,-4.8,False
286016.0360443,2164,72.36,142.7311,111.5969,109.9263,174.47,-2.57,-4.79,False
286016.0677753,2165,72.38,142.6996,111.485,109.8266,174.41,-2.65,-4.76,False
286016.0677753,2166,72.38,142.7301,111.4891,109.7876,174.37,-2.64,-4.74,False
286016.0991772,2167,67.12,142.7875,111.1536,109.6701,174.19,-2.66,-4.75,False
286016.0991772,2168,75.49,142.5816,110.8818,109.334,174.09,-2.68,-4.75,False
286016.0991772,2169,75.49,142.7383,111.1163,109.6434,173.99,-2.65,-4.74,False
286016.1497741,2170,66.71,142.5213,111.0672,109.6651,173.84,-2.63,-4.69,False
286016.1497741,2171,72.1,142.453,110.9787,109.5636,173.8,-2.49,-4.68,False
286016.1497741,2172,72.1,142.4854,111.0028,109.5905,173.77,-2.39,-4.67,False
286016.1795744,2173,72.46,142.313,111.0466,109.5529,173.82,-2.26,-4.7,False
286016.1795744,2174,72.46,142.2659,110.9845,109.4462,173.91,-2.18,-4.72,False
286016.2120399,2175,67.03,142.5119,111.1556,109.8096,173.92,-2.57,-4.7,False
286016.2120399,2176,72.5,142.5183,111.1795,109.8421,173.83,-2.71,-4.71,False
286016.243582,2177,67.2,142.6729,111.0142,109.6852,174.14,-2.83,-4.72,False
286016.243582,2178,72.69,142.746,111.0711,109.7469,174.25,-2.85,-4.7,False
286016.243582,2179,72.69,142.657,110.9141,109.5513,174.32,-2.87,-4.69,False
286016.2760483,2180,72.97,142.6146,111.1665,109.4659,174.21,-3.23,-4.6,False
286016.2760483,2181,72.97,142.6256,111.1782,109.465,174.15,-3.33,-4.55,False
286016.2760483,2182,78.67,142.7488,111.3297,109.6434,174.1,-3.41,-4.53,False
286016.307977,2183,72.4,142.6762,111.1112,109.4278,174.01,-3.24,-4.58,False
286016.307977,2184,78.76,142.6762,111.1112,109.4278,173.99,-3.16,-4.61,False
286016.3387663,2185,72.68,142.664,110.9319,109.3574,174.63,-2.98,-4.62,False
286016.3387663,2186,78.96,142.543,110.8439,109.2808,174.9,-2.84,-4.64,False
286016.3387663,2187,78.96,142.6384,110.9697,109.4334,175.02,-2.77,-4.65,False
286016.3711525,2188,72.57,142.6743,111.1774,109.7687,174.89,-2.93,-4.72,False
286016.3711525,2189,78.91,142.9528,111.4255,110.0399,174.83,-2.96,-4.76,False
286016.4053096,2190,72.2,142.9924,111.5879,110.2141,174.79,-3.11,-4.79,False
286016.4053096,2191,78.53,142.898,111.5078,110.1213,174.82,-3.17,-4.83,False
286016.4353628,2192,72.62,143.0005,111.6115,110.1527,174.74,-3.2,-4.84,False
286016.4353628,2193,72.62,143.0506,111.6508,110.2033,174.69,-3.22,-4.85,False
286016.4674502,2194,72.56,143.0843,111.4933,110.1375,174.71,-3.31,-4.87,False
286016.4674502,2195,72.56,143.0843,111.4933,110.1375,174.72,-3.32,-4.88,False
286016.4674502,2196,78.75,143.0667,111.4749,110.1159,174.74,-3.34,-4.88,False
286016.4995099,2197,72.44,143.0675,111.5914,110.097,174.66,-3.33,-4.9,False
286016.4995099,2198,72.44,143.0675,111.5914,110.097,174.59,-3.37,-4.9,False
286016.4995099,2199,82.92,143.1794,111.7091,110.2414,174.5,-3.38,-4.9,False
286016.4995099,2200,82.92,143.1794,111.7091,110.2414,174.45,-3.39,-4.9,False
286016.5471546,2201,72.98,143.0361,111.7065,110.1999,174.43,-3.59,-4.9,False
286016.5471546,2202,78.89,143.0395,111.7346,110.2335,174.4,-3.65,-4.89,False
286016.5800797,2203,72.41,143.1413,111.6956,110.2044,174.09,-3.77,-4.92,False
286016.5800797,2204,78.8,143.1552,111.6782,110.1562,173.89,-3.86,-4.94,False
286016.5800797,2205,78.8,143.0687,111.6086,110.0744,173.74,-3.88,-4.95,False
286016.6107952,2206,78.97,142.799,111.48,109.8958,173.5,-3.88,-4.93,False
286016.6107952,2207,78.97,142.828,111.5129,109.8966,173.37,-3.81,-4.93,False
286016.6435773,2208,72.5,142.9937,111.4909,109.8274,173.25,-3.78,-4.92,False
286016.6435773,2209,78.91,143.0659,111.5632,109.9147,173.18,-3.76,-4.91,False
286016.676229,2210,72.47,142.9818,111.5511,110.1176,173.17,-3.69,-4.9,False
286016.676229,2211,72.47,142.9818,111.5511,110.1176,173.14,-3.63,-4.92,False
286016.676229,2212,78.75,142.9872,111.56,110.1286,173.13,-3.6,-4.93,False
286016.7069639,2213,72.68,143.2055,111.4226,109.89,173.15,-3.56,-4.97,False
286016.7069639,2214,78.76,143.2681,111.4869,109.9667,173.17,-3.51,-4.98,False
286016.7397453,2215,72.32,143.3595,111.6037,110.0588,173.17,-3.5,-5.03,False
286016.7397453,2216,72.32,143.2594,111.4682,109.8942,173.17,-3.51,-5.05,False
286016.7397453,2217,78.68,143.2594,111.4682,109.8942,173.17,-3.54,-5.05,False
286016.771438,2218,72.45,143.0356,111.1626,109.7025,173.18,-3.6,-5.08,False
286016.771438,2219,79.21,143.0217,111.1581,109.7132,173.16,-3.61,-5.07,False
286016.8039644,2220,72.74,142.7446,111.1398,109.6191,173.21,-3.89,-5.05,False
286016.8039644,2221,78.68,142.7446,111.1398,109.6191,173.26,-4.04,-5.03,False
286016.8352788,2222,72.52,142.7285,111.1429,109.4153,173.14,-4.19,-4.98,False
286016.8352788,2223,78.84,143.454,111.6205,109.7704,173.18,-4.23,-4.97,False
286016.8352788,2224,78.84,143.452,111.6184,109.7643,173.17,-4.26,-4.95,False
286016.8685934,2225,72.29,143.291,111.4776,109.6708,173.23,-4.11,-4.91,False
286016.8685934,2226,78.57,142.865,111.2005,109.4872,173.3,-4.01,-4.87,False
286016.8997162,2227,72.46,142.821,111.3536,109.5853,173.26,-3.93,-4.86,False
286016.8997162,2228,72.46,142.7308,111.2182,109.4318,173.22,-3.92,-4.84,False
286016.8997162,2229,72.46,142.6678,111.1292,109.3287,173.2,-3.9,-4.83,False
286016.9477778,2230,72.39,142.9128,111.2795,109.7259,173.21,-3.9,-4.86,False
286016.9477778,2231,72.39,142.9539,111.2973,109.74,173.23,-3.91,-4.87,False
286016.9477778,2232,78.87,142.9249,111.2692,109.7076,173.25,-3.93,-4.88,False
286016.9793738,2233,72.63,142.9643,111.3724,109.8568,173.24,-3.93,-4.82,False
286016.9793738,2234,72.63,142.8994,111.3189,109.7943,173.21,-4.06,-4.76,False
286017.0119519,2235,72.29,142.7958,111.38,109.7928,173.03,-4.06,-4.78,False
286017.0119519,2236,72.29,142.6772,111.2851,109.6937,172.94,-4.03,-4.79,False
286017.0119519,2237,78.72,142.6443,111.2794,109.7074,172.89,-4.0,-4.8,False
286017.0431435,2238,72.58,143.5961,111.8233,110.0042,172.82,-3.82,-4.82,False
286017.0431435,2239,79.04,143.5418,111.8205,110.0273,172.76,-3.75,-4.88,False
286017.0753122,2240,72.67,143.3307,111.7875,109.8753,172.5,-3.77,-4.93,False
286017.0753122,2241,72.67,143.3826,111.8259,109.9299,172.35,-3.78,-4.95,False
286017.1076379,2242,72.38,143.3336,111.9631,110.4537,172.01,-3.64,-5.01,False
286017.1076379,2243,72.38,143.1309,111.7228,110.1689,171.84,-3.65,-5.07,False
286017.1076379,2244,78.83,143.153,111.6929,110.1226,171.73,-3.66,-5.12,False
286017.1390915,2245,72.62,143.1331,111.6233,110.0098,171.31,-3.53,-5.22,False
286017.1390915,2246,72.62,143.2134,111.7085,110.1103,171.13,-3.52,-5.23,False
286017.1711252,2247,72.56,143.3551,111.829,110.281,170.83,-3.39,-5.29,False
286017.1711252,2248,72.56,143.0514,111.5678,109.9835,170.6,-3.34,-5.32,False
286017.2042864,2249,72.44,142.7719,111.3931,109.8435,170.49,-3.38,-5.34,False
286017.2042864,2250,72.44,142.7779,111.4233,109.8822,170.4,-3.42,-5.35,False
286017.2042864,2251,78.59,142.5367,111.1863,109.6248,170.34,-3.45,-5.35,False
286017.2350429,2252,72.54,142.4142,111.1741,109.7554,170.2,-3.48,-5.39,False
286017.2350429,2253,72.54,142.4209,111.1812,109.7655,170.09,-3.5,-5.4,False
286017.2679577,2254,72.62,142.3855,111.1661,109.7581,169.9,-3.34,-5.42,False
286017.2679577,2255,72.62,142.3855,111.1661,109.7581,169.73,-3.22,-5.44,False
286017.2993574,2256,72.57,142.4329,111.195,109.4976,169.58,-3.17,-5.44,False
286017.2993574,2257,72.57,142.4437,111.1934,109.4924,169.44,-3.12,-5.45,False
286017.2993574,2258,72.57,142.4437,111.1934,109.4924,169.38,-3.09,-5.45,False
286017.2993574,2259,82.48,142.4437,111.1934,109.4924,169.31,-3.07,-5.45,False
286017.3479895,2260,72.46,142.2971,111.2308,109.2796,169.23,-3.18,-5.46,False
286017.3800482,2261,67.09,142.2,111.0238,109.3291,169.15,-3.17,-5.39,False
286017.3800482,2262,72.38,142.1953,111.0179,109.3236,169.1,-3.18,-5.35,False
286017.4120287,2263,67.03,142.2539,110.7966,109.2143,169.0,-3.24,-5.31,False
286017.4120287,2264,72.49,142.1762,110.7293,109.1168,168.91,-3.26,-5.29,False
286017.4120287,2265,72.49,142.2894,110.8251,109.2249,168.86,-3.26,-5.27,False
286017.4442715,2266,67.08,142.5412,110.796,109.4605,168.77,-3.22,-5.28,False
286017.4442715,2267,72.3,142.5531,110.7912,109.4364,168.71,-3.2,-5.28,False
286017.4750953,2268,67.14,142.4566,110.7493,109.5455,168.7,-3.25,-5.27,False
286017.4750953,2269,72.54,142.4521,110.7588,109.5812,168.7,-3.35,-5.24,False
286017.4750953,2270,72.54,142.4521,110.7588,109.5812,168.71,-3.39,-5.22,False
286017.5073398,2271,72.55,142.3183,110.8319,109.4936,168.67,-3.36,-5.19,False
286017.5073398,2272,72.55,142.3183,110.8319,109.4936,168.65,-3.35,-5.19,False
286017.5402512,2273,67.03,142.1056,110.5969,109.2888,168.65,-3.35,-5.17,False
286017.5402512,2274,72.29,142.1445,110.6035,109.2668,168.62,-3.32,-5.18,False
286017.5724753,2275,66.92,142.1323,110.6902,109.412,168.62,-3.32,-5.17,False
286017.5724753,2276,72.26,142.0663,110.6408,109.3683,168.67,-3.31,-5.17,False
286017.5724753,2277,72.26,141.9635,110.6092,109.4221,168.7,-3.32,-5.16,False
286017.6036641,2278,72.61,141.9166,110.3524,109.0457,168.63,-3.29,-5.17,False
286017.6036641,2279,72.61,141.8762,110.3255,109.0095,168.6,-3.28,-5.17,False
286017.6357437,2280,67.21,141.9297,110.3103,108.9204,168.67,-3.22,-5.14,False
286017.6357437,2281,72.37,141.9297,110.3103,108.9204,168.74,-3.21,-5.11,False
286017.6357437,2282,72.37,141.9297,110.3103,108.9204,168.77,-3.19,-5.09,False
286017.6679858,2283,72.49,141.7045,110.3253,108.8832,169.07,-3.16,-5.02,False
286017.6679858,2284,72.49,141.7045,110.3253,108.8832,169.27,-3.09,-4.97,False
286017.699762,2285,72.43,141.7644,110.2067,108.9138,169.94,-3.41,-4.79,False
286017.699762,2286,72.43,141.7684,110.2182,108.9393,170.35,-3.42,-4.72,False
286017.699762,2287,72.43,141.8076,110.2567,108.9958,170.6,-3.37,-4.69,False
286017.699762,2288,72.43,141.8076,110.2567,108.9958,170.75,-3.34,-4.67,False
286017.7475752,2289,72.58,142.4487,110.6719,109.3093,171.89,-3.29,-4.42,False
286017.7475752,2290,78.91,142.3896,110.5821,109.1838,172.25,-3.24,-4.33,False
286017.7798405,2291,72.54,142.4652,110.7818,109.2156,172.43,-3.35,-4.27,False
286017.7798405,2292,78.84,142.4716,110.8009,109.2485,172.54,-3.37,-4.25,False
286017.8123035,2293,72.45,142.2377,110.733,109.1436,172.74,-3.34,-4.19,False
